8067,"['мир', 'какой', 'мужчина', 'открывать', 'ольга', 'бузов', 'свой', 'песня']"
8068,"['сколько', 'человек', 'основной', 'орган', 'чувство']"
8069,"['какой', 'писатель', 'быть', 'убить', 'дуэли', 'город', 'пятигорск']"
8070,"['кто', 'больше', 'ребер']"
8071,"['что', 'случиться', 'виктор', 'цой', 'июнь', 'год']"
8072,"['первый', 'фрукт', 'который', 'быть', 'съесть', 'луна']"
8073,"['какой', 'футболист', 'забить', 'наибольший', 'количество', 'голова', 'один', 'розыгрыш', 'чемпионат', 'мир']"
8074,"['кто', 'такой', 'речной', 'сверчок']"
8075,"['какой', 'произведение', 'лермонтов', 'быть', 'дуэль', 'между', 'печориный', 'грушницкий']"
8076,"['сегодня', 'этот', 'московский', 'пруд', 'называться', 'чистый', 'рано', 'они', 'сливать', 'отходы', 'окрестный', 'скотобона', 'они', 'носить', 'совсем', 'другой', 'имя', 'какой']"
8077,"['какой', 'год', 'санкт', 'петербург', 'установить', 'памятник', 'кутузов']"
8078,"['люд', 'ван', 'бетховен', 'считать', 'что', 'идеальный', 'чашка', 'кофе', 'должен', 'содержать']"
8079,"['какой', 'цвет', 'яблоко']"
8080,"['самый', 'низкий', 'температура', 'город', 'воркута']"
8081,"['где', 'находиться', 'город', 'пальма', 'майорка']"
8082,"['что', 'это', 'являться', 'язык', 'программирование']"
8083,"['какой', 'счет', 'планета', 'земля', 'солнце']"
8084,"['самый', 'большой', 'город', 'государство']"
8085,"['какой', 'случай', 'смотреть', 'цифра', 'говорить', 'десять']"
8086,"['кто', 'автор', 'сказка', 'про', 'винний', 'пух']"
8087,"['когда', 'путин', 'впервые', 'встать', 'пост', 'призедент']"
8088,"['какой', 'семейство', 'относиться', 'клевер']"
8089,"['сумма', 'номинал', 'весь', 'российский', 'железный', 'деньги']"
8090,"['самый', 'высокий', 'водопад']"
8091,"['какой', 'главный', 'политический', 'центр', 'древний', 'руси', 'период', 'феодальный', 'раздробленность', 'сложиться', 'республиканский', 'форма', 'правление']"
8092,"['как', 'называться', 'вид', 'рыболовный', 'ловля', 'где', 'индикатор', 'поклевка', 'являться', 'поплавка']"
8093,"['кто', 'такой', 'аль', 'бирунь']"
8094,"['какой', 'год', 'выйти', 'первый', 'игра', 'файтинг']"
8095,"['мультфильм', 'водяной', 'петь', 'то', 'что', 'он', 'подружка']"
8096,"['какой', 'московский', 'магазин', 'носить', 'название', 'верхний', 'торговый', 'ряд']"
8097,"['что', 'перечислить', 'являться', 'элемент', 'набор', 'корпус', 'судно']"
8098,"['рорь', 'блэквелла', 'бывший', 'барабанщик', 'группа', 'принадлежать', 'рекорд', 'одновременный', 'игра', 'сколька', 'инструмент']"
8099,"['бобби', 'фишер', 'утверждать', 'что', 'если', 'этот', 'двое', 'встретиться', 'шахматный', 'доска', 'партия', 'завершиться', 'вничью', 'назвать', 'оба']"
8100,"['когда', 'сэр', 'артур', 'конан', 'дойти', 'использовать', 'псевдонимый', 'смит']"
8101,"['какой', 'космический', 'объект', 'являться', 'данный', 'момент', 'плутон']"
8102,"['что', 'тяжелый', 'килограмм', 'лук', 'или', 'гвоздь']"
8103,"['как', 'звать', 'черепашка', 'сериал']"
8104,"['сколько', 'часовой', 'пояс', 'разделить', 'земной', 'шар']"
8105,"['сколько', 'человек', 'данный', 'момент', 'находиться', 'космос']"
8106,"['какой', 'вид', 'спорт', 'быть', 'придумать', 'корея']"
8107,"['что', 'это', 'являться', 'техника', 'окрашивание', 'волос']"
8108,"['сколько', 'хромос', 'нормальный', 'человек']"
8109,"['какой', 'материк', 'впервые', 'появиться', 'человеческий', 'жизнь']"
8110,"['когда', 'начаться', 'великий', 'отечественный', 'война']"
8111,"['кто', 'стать', 'первый', 'чемпион', 'россия']"
8112,"['кто', 'персонаж', 'книга', 'джунглей', 'после', 'перевод', 'русский', 'язык', 'менять', 'пол']"
8113,"['блюдом', 'какой', 'кухня', 'являться', 'перепечь']"
8114,"['что', 'древний', 'рим', 'должен', 'быть', 'делать', 'сборщик', 'виноград', 'прежде', 'чем', 'приступить', 'работа']"
8115,"['как', 'называться', 'песчаный', 'холм', 'который', 'образовываться', 'под', 'воздействие', 'ветер']"
8116,"['перед', 'вы', 'ванна', 'заполнить', 'вода', 'край', 'лежать', 'кружка', 'ложка', 'что', 'нужный', 'использовать', 'чтобы', 'быстро', 'удалить', 'ванна', 'весь', 'вода']"
8117,"['что', 'заедать', 'текить']"
8118,"['что', 'ходить', 'человек']"
8119,"['кто', 'гороскоп', 'являться', 'герой', 'комикс', 'брюс', 'уэйн']"
8120,"['что', 'быть', 'основать', 'рано', 'или']"
8121,"['честь', 'какой', 'писательница', 'назвать', 'кратер', 'меркурия']"
8122,"['кто', 'быть', 'стивный', 'хокинг']"
8123,"['какой', 'самый', 'замечательный', 'число', 'мнение', 'шелдон', 'купер', 'сериал', 'теория', 'большой', 'взрыв']"
8124,"['какой', 'город', 'строить', 'волжский', 'автомобильный', 'завод']"
8125,"['как', 'называться', 'ручной', 'роспись', 'ткань']"
8126,"['какой', 'год', 'быть', 'основать', 'город', 'омск']"
8127,"['сколько', 'японский', 'язык', 'алфавит']"
8128,"['сколько', 'глаз', 'обыкновенный', 'муха']"
8129,"['синус', 'угол', 'прямоугольный', 'треугольник', 'этот', 'отношение']"
8130,"['какой', 'преступление', 'блюститель', 'порядок', 'обвинять', 'буратино']"
8131,"['какой', 'стиль', 'музыка', 'самый', 'популярный', 'россия']"
8132,"['какой', 'страна', 'род', 'шиншилл']"
8133,"['какой', 'экологический', 'фактор', 'относиться', 'абиотический']"
8134,"['лучший', 'игрок', 'матч', 'россия', 'саудовский', 'аравия']"
8135,"['какой', 'год', 'закончиться', 'второй', 'мировой', 'война']"
8136,"['какой', 'самый', 'маленький', 'страна', 'который', 'принимать', 'чемпионат', 'мир', 'футбол']"
8137,"['как', 'называться', 'вулканический', 'стекло']"
8138,"['кто', 'впадать', 'зимний', 'спячка']"
8139,"['первый', 'президент', 'российский', 'федерация']"
8140,"['кто', 'являться', 'основоположник', 'генетика']"
8141,"['что', 'изобрести', 'модельер', 'сальватор', 'феррагамо']"
8142,"['кто', 'быть', 'спутник', 'реинкарнация', 'доктор', 'кто']"
8143,"['какой', 'год', 'быть', 'строить', 'статуя', 'русалочка', 'дания']"
8144,"['единственный', 'футбольный', 'клуб', 'выигрывать', 'лига', 'чемпион', 'уефа', 'дважды', 'подряд']"
8145,"['как', 'звать', 'приемный', 'дочка', 'грю', 'мультфильм', 'гадкий']"
8146,"['сколька', 'весовый', 'категория', 'рой', 'джон', 'младший', 'становиться', 'чемпион']"
8147,"['как', 'называться', 'итальянский', 'закуска', 'ломтик', 'телятина', 'под', 'соус', 'основа', 'тунец']"
8148,"['какой', 'материк', 'находиться', 'залив', 'фанди']"
8149,"['какой', 'этот', 'американский', 'писатель', 'жанр', 'ужас', 'работать', 'соавторство', 'стивен', 'кинг']"
8150,"['кто', 'этот', 'музыкант', 'быть', 'левший']"
8151,"['герба', 'какой', 'субъект', 'федерация', 'нет', 'зеленый', 'цвет']"
8152,"['какой', 'сборная', 'занять', 'четвертый', 'место', 'чемпионат', 'мир', 'футбол', 'год']"
8153,"['какой', 'футбольный', 'команда', 'играть', 'домашний', 'матч', 'кампа', 'ноу']"
8154,"['какой', 'этот', 'аним', 'никогда', 'быть', 'римейк']"
8155,"['млекопитающее', 'который', 'являться', 'рекордсмен', 'выживание', 'без', 'вода']"
8156,"['какой', 'год', 'воссоединиться', 'германий']"
8157,"['как', 'звать', 'сам', 'известный', 'человек', 'россия']"
8158,"['чем', 'несколько', 'столетие', 'назад', 'турция', 'жених', 'обещать', 'обеспечивать', 'невеста', 'конец', 'жизнь']"
8159,"['кто', 'сейчас', 'главный', 'тренер', 'хоккейный', 'клуб', 'барс']"
8160,"['как', 'звать', 'мышка', 'фильм', 'зеленый', 'миля']"
8161,"['какой', 'год', 'умереть', 'сталин']"
8162,"['что', 'машина', 'отвечать', 'переключение', 'скорость']"
8163,"['какой', 'страна', 'являться', 'лидер', 'кальмарский', 'уния']"
8164,"['при', 'какой', 'правитель', 'россия', 'начать', 'праздновать', 'новый', 'год', 'январь']"
8165,"['что', 'животное', 'представлять', 'себя', 'онцилл']"
8166,"['кто', 'этот', 'спортсмен', 'рекламировать', 'лекарство']"
8167,"['кто', 'основать', 'русь']"
8168,"['название', 'столица', 'какой', 'этот', 'страна', 'короткий']"
8169,"['как', 'называть', 'человек', 'который', 'функционирование', 'оба', 'рука', 'развить', 'одинаково']"
8170,"['какой', 'рост', 'иван', 'ургант']"
8171,"['какой', 'город', 'быть', 'подписать', 'пакт', 'молотов', 'риббентроп']"
8172,"['какой', 'этот', 'остров', 'необитай']"
8173,"['кто', 'вести', 'чяс', 'пик']"
8174,"['какой', 'город', 'князь', 'владимир', 'красный', 'солнышко', 'принять', 'крещение']"
8175,"['какой', 'семейство', 'птица', 'относиться', 'снегирь']"
8176,"['какой', 'город', 'расположенный', 'дельт', 'река', 'волга']"
8177,"['кто', 'еще', 'древность', 'научиться', 'выращивать', 'чайный', 'куст']"
8178,"['кто', 'принадлежать', 'выражение', 'краткость', 'сестра', 'талант']"
8179,"['как', 'звать', 'двукратный', 'олимпийский', 'чемпионка', 'художественный', 'гимнастика']"
8180,"['кто', 'выигрывать', 'лига', 'чемпион', 'футбол', 'два', 'раз', 'подряд']"
8181,"['для', 'что', 'север', 'рано', 'использовать', 'уго']"
8182,"['какой', 'модель', 'быть', 'терминатор', 'роль', 'который', 'сыграть', 'арнольд', 'шварцнеггер']"
8183,"['работник', 'аптека', 'высший', 'фармацевтический', 'образование']"
8184,"['что', 'слово', 'сергей', 'есенина', 'лицо', 'лицо', 'увидать']"
8185,"['что', 'нет', 'баобаб']"
8186,"['что', 'такой', 'цикута']"
8187,"['как', 'звать', 'главный', 'враг', 'черепашка', 'ниндзя']"
8188,"['сколько', 'год', 'длиться', 'столетний', 'война', 'между', 'франция', 'англия']"
8189,"['кто', 'вынашивать', 'потомство', 'морской', 'конек']"
8190,"['какой', 'планета', 'кроме', 'венера', 'вращаться', 'вокруг', 'солнце', 'сторона', 'противоположный', 'вращение', 'весь', 'другой', 'планета']"
8191,"['какой', 'страна', 'быть', 'первый', 'победитель', 'конкурс', 'песня', 'евровидение']"
8192,"['как', 'звать', 'дочь', 'пабнуть', 'эскобар']"
8193,"['какой', 'этот', 'страна', 'существовать']"
8194,"['столица', 'какой', 'страна', 'являться', 'тезкий', 'герой', 'попасть', 'стрела', 'пятка', 'ахиллес']"
8195,"['сколько', 'максимально', 'быть', 'вопрос', 'клеверс']"
8196,"['где', 'жить', 'дядя', 'федор', 'кот', 'матроскин', 'шарик']"
8197,"['гражданин', 'какой', 'страна', 'изобрать', 'электронный', 'сигарета']"
8198,"['кто', 'древность', 'быть', 'первый', 'правитель', 'китай']"
8199,"['как', 'долго', 'эволюционировать', 'мечехвост']"
8200,"['как', 'звать', 'главный', 'героиня', 'сериал', 'салем']"
8201,"['какой', 'фильм', 'год', 'стать', 'второй', 'прокат', 'советский', 'кинематограф']"
8202,"['воображаемый', 'граница', 'разделять', 'пространство', 'время', 'черный', 'дыра']"
8203,"['как', 'переводить', 'латынь', 'известный', 'выражение']"
8204,"['кто', 'стать', 'первый', 'женщина', 'президент', 'мир']"
8205,"['какой', 'цветок', 'похожий', 'солнышко']"
8206,"['сколько', 'примерно', 'быть', 'убить', 'человек', 'первый', 'мировой', 'война']"
8207,"['какой', 'перечислить', 'небесный', 'тело', 'являться', 'спутник', 'юпитер']"
8208,"['сколько', 'год', 'дональд', 'трампа']"
8209,"['сколько', 'год', 'исполняться', 'волшебник', 'мир', 'гарри', 'поттер', 'когда', 'приходить', 'письмо', 'хогвартс']"
8210,"['сиська', 'теперь', 'принять', 'мой', 'предложение', 'наймить', 'уже', 'человек', 'для', 'то', 'чтобы', 'они', 'отвечать', 'человек', 'сообщество']"
8211,"['какой', 'песня', 'исполнить', 'шнур', 'сериал', 'физрук', 'северный', 'сияние', 'шаг', 'москва', 'музыка', 'для', 'мужик']"
8212,"['как', 'говорить', 'поговорка', 'кто', 'работать', 'тот']"
8213,"['какой', 'год', 'где', 'состояться', 'первый', 'футбол']"
8214,"['какой', 'международный', 'праздник', 'отмечать', 'май']"
8215,"['сколько', 'кость', 'тело', 'взрослый', 'человек']"
8216,"['какой', 'год', 'произойти', 'распад', 'ссср']"
8217,"['где', 'заканчиваться', 'малый', 'круг', 'кровообращение', 'человек']"
8218,"['столица', 'какой', 'страна', 'являться', 'город', 'сидней']"
8219,"['какой', 'перечислить', 'сериал', 'иметь', 'данный', 'момент', 'больший', 'количество', 'сезон']"
8220,"['какой', 'год', 'появиться', 'социальный', 'сеть', 'вконтакт']"
8221,"['какой', 'планета', 'солнечный', 'система', 'находиться', 'самый', 'высокий', 'гора', 'олимп']"
8222,"['как', 'называться', 'искусство', 'изготовление', 'картина', 'при', 'помощь', 'скрутить', 'полоска', 'бумага']"
8223,"['как', 'называть', 'самый', 'мощный', 'авиабомба']"
8224,"['какой', 'иван', 'руси', 'прозвать', 'калита']"
8225,"['африканский', 'народность', 'суахить', 'быть', 'легенда', 'повествовать', 'то', 'что', 'первый', 'человек', 'спуститься', 'земля', 'небо', 'кто', 'помочь', 'он', 'это', 'делать']"
8226,"['какой', 'деятель', 'искусство', 'являться', 'рекордсмен', 'количество', 'получить', 'статуэтка', 'премия', 'оскар']"
8227,"['кто', 'основать', 'наука', 'генетика']"
8228,"['какой', 'договор', 'быть', 'подписать', 'после', 'русский', 'японский', 'война']"
8229,"['какой', 'опера', 'знаменитый', 'песенка', 'герцог']"
8230,"['кто', 'перечислить', 'участвовать', 'евровидение', 'россия', 'рано', 'остальной']"
8231,"['какой', 'год', 'быть', 'восстание', 'декабрист', 'сенатский', 'площадь']"
8232,"['что', 'германия', 'вплоть', 'год', 'прошлый', 'столетие', 'подвешивать', 'потолок', 'новый', 'год']"
8233,"['какой', 'прозвище', 'получить', 'легендарный', 'вратарь', 'сборная', 'ссср', 'лев', 'яшин']"
8234,"['какой', 'птица', 'являться', 'царский']"
8235,"['мощный', 'грязевой', 'поток', 'камень', 'возникать', 'гора', 'время', 'ливня', 'или', 'период', 'таяние', 'снег', 'называться']"
8236,"['какой', 'этот', 'три', 'морской', 'сражение', 'произойти', 'поздно']"
8237,"['какой', 'год', 'быть', 'основать', 'санкт', 'петербург']"
8238,"['год', 'что', 'быть', 'изобрести', 'физик', 'сэр', 'дэвид', 'брюстер']"
8239,"['какой', 'настоящий', 'фамилия', 'быть', 'писатель', 'дмитрий', 'наркисович', 'мамин', 'сибиряк']"
8240,"['ежесуточно', 'земля', 'прибавлять', 'вес', 'тонна', 'счет', 'что']"
8241,"['кто', 'являться', 'единственный', 'пятикратный', 'обладатель', 'кубок', 'гагарин']"
8242,"['какой', 'сегодный', 'день', 'высота', 'пирамида', 'хеопс']"
8243,"['какой', 'цветы', 'принести', 'кабинет', 'начальник', 'новоселец']"
8244,"['какой', 'страна', 'июнь', 'год', 'отменять', 'запрет', 'вождение', 'автомобиль', 'женщина']"
8245,"['как', 'звать', 'автор', 'канал', 'дневник', 'хача']"
8246,"['где', 'расти', 'черный', 'чай']"
8247,"['какой', 'предмет', 'терять', 'ежик', 'туман', 'одноименный', 'мультфильм']"
8248,"['какой', 'страна', 'проходить', 'бархатный', 'революция']"
8249,"['когда', 'произойти', 'авария', 'чернобыльский', 'аэс']"
8250,"['какой', 'этот', 'фильм', 'квентина', 'тарантино', 'снять', 'поздно']"
8251,"['беспорядки', 'какой', 'название', 'быть', 'при', 'царь', 'алексей', 'михайлович', 'романов']"
8252,"['какой', 'год', 'произойти', 'первый', 'полет', 'самолет']"
8253,"['какой', 'наречие', 'нет', 'песня', 'земфир', 'жить', 'твой', 'голова']"
8254,"['какой', 'месяц', 'пройти', 'первый', 'игра', 'клевер']"
8255,"['сколькие', 'слог', 'традиционно', 'состоять', 'хайка']"
8256,"['какой', 'сборная', 'действовать', 'чемпион', 'мир', 'хоккей']"
8257,"['самый', 'редкий', 'возвражение', 'клиент', 'магазин']"
8258,"['какой', 'год', 'начаться', 'русский', 'финский', 'война']"
8259,"['какой', 'материк', 'находиться', 'гора', 'анд']"
8260,"['когда', 'быть', 'изобрести', 'самый', 'популярный', 'сегодня', 'шарнирный', 'головоломка']"
8261,"['средний', 'век', 'много', 'верить', 'что', 'вулкан']"
8262,"['сколько', 'спичка', 'обычно', 'бывать', 'один', 'спичечный', 'коробка']"
8263,"['свидание', 'питер', 'оставаться', 'слишком', 'поздно', 'свидание', 'питер', 'слышать', 'я', 'пора', 'пита', 'город', 'или', 'пить', 'петя', 'мужчина']"
8264,"['почему', 'отдать', 'последний', 'часть', 'смайл', 'дойти', 'вопрос']"
8265,"['кто', 'исполнить', 'песня', 'милый', 'мой', 'булгарлтер']"
8266,"['какой', 'язык', 'говорить', 'молча']"
8267,"['какой', 'эмоция', 'нет', 'мультфильм', 'головоломка']"
8268,"['что', 'такой', 'колливубл']"
8269,"['какой', 'три', 'недостаток', 'быть', 'кухулин', 'герой', 'ирландский', 'миф']"
8270,"['какой', 'игра', 'выходить']"
8271,"['под', 'какой', 'камень', 'течь', 'вода']"
8272,"['какой', 'порода', 'кошка', 'нет', 'аллергия']"
8273,"['как', 'называться', 'наука', 'изучать', 'средний', 'век']"
8274,"['какой', 'этот', 'сказка', 'писать', 'толстый']"
8275,"['какой', 'птица', 'относиться', 'перелетный']"
8276,"['какой', 'название', 'иметь', 'спутник', 'юпитер']"
8277,"['какой', 'слон', 'без', 'нос']"
8278,"['кто', 'ученый', 'являться', 'один', 'изобратель', 'лампа', 'накаливание']"
8279,"['чей', 'мать', 'повторение', 'так', 'говорить']"
8280,"['сколько', 'рёбер', 'куб']"
8281,"['какой', 'часть', 'тело', 'брахм', 'произойти', 'индийский', 'каста', 'земледелец']"
8282,"['как', 'согреваться', 'пингвина']"
8283,"['какой', 'этап', 'мир', 'хоккей', 'выбыть', 'сборная', 'россия']"
8284,"['какой', 'знак', 'зодиак', 'человек', 'рождаться', 'январь']"
8285,"['что', 'являться', 'часть', 'иммунный', 'система', 'человек']"
8286,"['какой', 'год', 'состояться', 'первый', 'полет', 'человек', 'космос']"
8287,"['какой', 'год', 'быть', 'открыть', 'первый', 'мир', 'общественный', 'железный', 'дорога']"
8288,"['роль', 'какой', 'фильм', 'леонардо', 'каприо', 'получить', 'премия', 'оскар']"
8289,"['каков', 'самый', 'высокий', 'точка', 'гора', 'алтай']"
8290,"['кто', 'этот', 'герой', 'придумать', 'успенский']"
8291,"['какой', 'число', 'состояться', 'врероссийский', 'митино', 'навальный']"
8292,"['как', 'звать', 'римский', 'император']"
8293,"['как', 'принятый', 'называть', 'военный', 'судно']"
8294,"['какой', 'высота', 'баскетбольный', 'кольцо']"
8295,"['как', 'часто', 'называть', 'попугай']"
8296,"['какой', 'исполнитель', 'электронный', 'музыка', 'использовать', 'свой', 'творчество', 'образ', 'отшельник', 'старославянский', 'слово', 'мотив', 'также', 'балалайка', 'качество', 'основной', 'музыкальный', 'инструмент']"
8297,"['сколько', 'шар', 'русский', 'бильярд']"
8298,"['что', 'такой', 'параскаведекатриафобия', 'это', 'комментарий', 'для', 'вы', 'слово', 'параскаведекатриафобия', 'быть', 'ввести', 'доктор', 'дональд', 'досса', 'который', 'говорить', 'свой', 'пациент', 'когда', 'научиться', 'произносить', 'он', 'вылечиться']"
8299,"['один', 'брат', 'есть', 'голодать', 'другой', 'идти', 'пропадать']"
8300,"['химический', 'формула', 'флюорит']"
8301,"['какой', 'этот', 'страна', 'раз', 'меняться', 'править', 'династия']"
8302,"['кто', 'этот', 'великий', 'ученый', 'рисовать', 'картина', 'мона', 'лиз']"
8303,"['благодаря', 'какой', 'неотъемлемый', 'часть', 'образ', 'для', 'показ', 'модель', 'называть', 'ангел']"
8304,"['кто', 'такой', 'катя', 'адушкина']"
8305,"['сколько', 'звезда', 'созвездие', 'большой', 'медведица']"
8306,"['какой', 'этот', 'временный', 'интервал', 'занести', 'книга', 'рекорд', 'гиннес', 'как', 'самый', 'продолжительный']"
8307,"['кто', 'представлять', 'команда']"
8308,"['как', 'называться', 'программа', 'тестирование', 'продукт', 'вконтакт']"
8309,"['что', 'такой', 'секс']"
8310,"['какой', 'год', 'начаться', 'первый', 'чемпионат', 'мир', 'футбол']"
8311,"['какой', 'страна', 'век', 'ставить', 'охрана', 'вокруг', 'картофельный', 'поле']"
8312,"['сколько', 'поле', 'квадратик', 'шатматный', 'доска']"
8313,"['автор', 'книга', 'война', 'мир']"
8314,"['самый', 'маленький', 'страна', 'мир']"
8315,"['что', 'быть', 'делать', 'туфельки', 'золушка', 'первоначальный', 'вариант', 'сказка']"
8316,"['коробочка', 'для', 'содержание', 'муха', 'цеце']"
8317,"['кто', 'писатель', 'писать', 'природа']"
8318,"['какой', 'фильм', 'быть']"
8319,"['что', 'перечислить', 'входить', 'забастовочный', 'завтрак', 'близнец', 'уизти', 'фильм', 'гарри', 'поттер']"
8320,"['какой', 'год', 'мессенджер', 'телеграмм', 'быть', 'запустить']"
8321,"['как', 'называться', 'интернет', 'фестиваль', 'любительский', 'короткометражный', 'фильм', 'проводить', 'год']"
8322,"['как', 'хороший', 'мастурбировать']"
8323,"['что', 'являться', 'продукт', 'расщепление', 'белок']"
8324,"['испанский', 'игрок', 'английский', 'лиго']"
8325,"['какой', 'питательный', 'вещество', 'расщеплять', 'уже', 'ротовой', 'полость']"
8326,"['какой', 'ошибка', 'быть', 'допустить', 'советский', 'фильм', 'иван', 'васильевич', 'менять', 'профессия']"
8327,"['какой', 'год', 'появиться', 'интернет']"
8328,"['как', 'звать', 'возлюбленный', 'джен', 'эйр']"
8329,"['какой', 'год', 'россия', 'признать', 'независимость', 'абхазия', 'южный', 'осетия']"
8330,"['какой', 'год', 'официально', 'выйти']"
8331,"['сколько', 'раз', 'старик', 'сказка', 'пушкин', 'вызывать', 'золотой', 'рыбка']"
8332,"['как', 'звать', 'генеральный', 'директор']"
8333,"['сколько', 'миллиард', 'человек', 'жить', 'планета', 'земля']"
8334,"['какой', 'государство', 'граничить', 'княжество', 'монако']"
8335,"['кто', 'являться', 'последний', 'верховный', 'канцлер', 'республика', 'первый', 'самоназванный', 'император', 'галактический', 'империя']"
8336,"['как', 'называться', 'детеныш', 'норка']"
8337,"['кто', 'поёт', 'розовый', 'вино']"
8338,"['самый', 'тяжёлый', 'известный', 'металл']"
8339,"['кто', 'являться', 'изобретатель', 'револьвер']"
8340,"['как', 'иначе', 'называть', 'обонятельный', 'железа']"
8341,"['какой', 'страна', 'быть', 'отлить', 'первый', 'колокол', 'мир']"
8342,"['как', 'мать', 'звать', 'певица']"
8343,"['какой', 'метро', 'самый', 'быстрый', 'мир']"
8344,"['противник', 'кто', 'быть', 'баба', 'яг', 'комикс']"
8345,"['сколько', 'субъект', 'российский', 'федерация']"
8346,"['как', 'прозвать', 'гол', 'забить', 'дие', 'марадон', 'четвертьфинал', 'чемпионат', 'мир', 'футбол', 'год']"
8347,"['как', 'называться', 'картинка', 'который', 'рисовать', 'леонардо', 'винчий', 'пьета', 'мона', 'лиз', 'мадонный']"
8348,"['какой', 'год', 'основать', 'быть', 'город', 'сочи']"
8349,"['какой', 'количество', 'раз', 'молния', 'мочь', 'ударить', 'один', 'место']"
8350,"['горький', 'перец', 'горошин', 'душистый', 'перец', 'горошин', 'гвоздик', 'штука', 'лавровый', 'лист', 'листик', 'что', 'именно']"
8351,"['древний', 'грек', 'называть', 'этот', 'река', 'борисфенный', 'турок', 'узу', 'славянин', 'славутич', 'как', 'называться', 'этот', 'река', 'сейчас']"
8352,"['как', 'называться', 'коробочка', 'палец', 'для', 'шитье']"
8353,"['какой', 'клип', 'быть', 'последний', 'перед', 'перезагрузка', 'муза', 'сентябрь', 'год']"
8354,"['какой', 'год', 'быть', 'основа', 'футбольный', 'команда', 'барселон']"
8355,"['раздел', 'математика']"
8356,"['какой', 'страна', 'выйти', 'последний', 'советский', 'союз']"
8357,"['начало', 'второй', 'мировой', 'война']"
8358,"['какой', 'песня', 'изначать', 'прославить', 'диджей']"
8359,"['сколько', 'год', 'год']"
8360,"['самый', 'маленький', 'страна', 'мир']"
8361,"['почему', 'убрать', 'додопицц', 'бургеркинг']"
8362,"['какой', 'год', 'распасться', 'группа']"
8363,"['второй', 'мировой', 'война', 'начаться']"
8364,"['как', 'звать', 'сын', 'гомер', 'симпсон']"
8365,"['когда', 'умереть', 'гладиатор', 'кличка', 'спартак']"
8366,"['длительность', 'мезозойский', 'эра']"
8367,"['как', 'называться', 'приспособление', 'пожарный', 'для', 'передача', 'огеетущий', 'вещество']"
8368,"['что', 'измерять', 'спирометр']"
8369,"['сколько', 'год', 'футболист', 'реал', 'мадрид', 'криштиан', 'роналд']"
8370,"['какой', 'страна', 'находиться', 'больше', 'все', 'грязевый', 'вулкан']"
8371,"['где', 'основное', 'проживать', 'тат']"
8372,"['кто', 'изобрести', 'телефон']"
8373,"['что', 'делать', 'крабовой', 'палочка']"
8374,"['название', 'стиль', 'архитектура', 'декоративный', 'искусство', 'возникнуть', 'франция', 'начало', 'век']"
8375,"['какой', 'год', 'убить', 'джон', 'кеннедь']"
8376,"['кто', 'первый', 'предложить', 'имя', 'плутон', 'один', 'карликовый', 'планета']"
8377,"['что', 'получать', 'побдитель', 'игра', 'клевер']"
8378,"['какой', 'город', 'существовать']"
8379,"['какой', 'год', 'рождаться']"
8380,"['кто', 'принадлежать', 'цитата', 'язык', 'быть', 'исповедь', 'народ', 'он', 'слышаться', 'его', 'природа', 'его', 'душа', 'быт', 'родной']"
8381,"['какой', 'сладкий', 'выпечка', 'род', 'франция']"
8382,"['когда', 'быть', 'первый', 'полет', 'космос', 'юрий', 'гагарин']"
8383,"['как', 'называться', 'односторонний', 'поверхность']"
8384,"['какой', 'программа', 'состояться', 'дебют', 'татьяна', 'арно', 'телевидение']"
8385,"['как', 'узнать', 'выиграть', 'или', 'нет', 'ответить', 'весь', 'вопрос', 'быть', 'использовать', 'бонусный', 'жизнь']"
8386,"['когда', 'выйти']"
8387,"['какой', 'порода', 'дерево', 'изготовить', 'свать', 'венеция']"
8388,"['какой', 'город', 'являться', 'столица', 'штат', 'вашингтон']"
8389,"['какой', 'число', 'начаться', 'второй', 'мировой', 'война']"
8390,"['можно', 'компьютер', 'играть']"
8391,"['кто', 'российский', 'правитель', 'принадлежать', 'фраза', 'то', 'что', 'страна', 'наконец', 'уметь', 'нога', 'твердый', 'стать', 'при', 'море']"
8392,"['где', 'жить', 'дед', 'мороз']"
8393,"['что', 'перечислить', 'являться', 'соль']"
8394,"['сколько', 'раз', 'старик', 'сказка', 'пушкин', 'вызывать', 'золотой', 'рыбка']"
8395,"['сколько', 'раз', 'сборная', 'ссср', 'доходить', 'финал', 'чемпионат', 'европа', 'футбол']"
8396,"['какой', 'год', 'быть', 'выпустить', 'игра']"
8397,"['какой', 'мышца', 'нет', 'тело', 'человек']"
8398,"['какой', 'этот', 'фрукт', 'являться', 'цитрусовой']"
8399,"['какой', 'этот', 'кислота', 'являться', 'витамин']"
8400,"['как', 'завтро', 'вопрос', 'быть']"
8401,"['когда', 'правило', 'екатерина']"
8402,"['откуда', 'пойти', 'выражение', 'деньги', 'пахнуть']"
8403,"['зачем', 'делать', 'игра', 'сложный']"
8404,"['кто', 'такой', 'оливер', 'куин', 'вселенная']"
8405,"['какой', 'направление', 'художественный', 'искусство', 'основать', 'казимир', 'малевич']"
8406,"['какой', 'колесо', 'крутиться', 'при', 'право', 'разворот']"
8407,"['средний', 'вес', 'облако']"
8408,"['что', 'такой', 'макарон']"
8409,"['сколько', 'нога', 'улитка']"
8410,"['где', 'находиться', 'весёлый', 'нерв']"
